ZHToTauTau, Signal, 0.0593, , , ,/ZHToTauTau_M125_13TeV_powheg_pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTZZ, Rare, 0.001563, , , ,/TTZZ_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTZH, Rare, 0.001244, , , ,/TTZH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTWZ, Rare, 0.002938, , , ,/TTWZ_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTWW, Rare, 0.007834, , , ,/TTWW_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTWJetsToQQ, Rare, 0.405, , , ,/TTWJetsToQQ_TuneCUETP8M1_13TeV-amcatnloFXFX-madspin-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTW, Rare, 0.2001, , , ,/TTWJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-madspin-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTWH, Rare, 0.001344, , , ,/TTWH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTTW, Rare, 0.0008612, , , ,/TTTW_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTTT, Rare, 0.009103, , , ,/TTTT_TuneCUETP8M1_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTTJ, Rare, 0.0004812, , , ,/TTTJ_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTJets_1LTbar, Reducible, 114, , , ,/TTJets_SingleLeptFromTbar_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTJets_1LT, Reducible, 114, , , ,/TTJets_SingleLeptFromT_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTJets_DiLept, Reducible, 56.86, , , ,/TTJets_DiLept_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTHH, Rare, 0.0007367, , , ,/TTHH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTGamma_1LTbar, Reducible, 0.7659, , , ,/TTGamma_SingleLeptFromTbar_TuneCUETP8M2T4_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTGamma_1LT, Reducible, 0.7659, , , ,/TTGamma_SingleLeptFromT_TuneCUETP8M2T4_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTGama_Hadr, Reducible, 0.7953, , , ,/TTGamma_Hadronic_TuneCUETP8M2T4_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
TTGamma_2L, Reducible, 0.6343, , , ,/TTGamma_Dilept_TuneCUETP8M2T4_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
ST1, Rare, 35.85, , , ,/ST_tW_top_5f_DS_inclusiveDecays_13TeV-powheg-pythia8_TuneCUETP8M1/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
ST2, Rare, 35.85, , , ,/ST_tW_antitop_5f_DS_inclusiveDecays_13TeV-powheg-pythia8_TuneCUETP8M1/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
ST3, Rare, 10.12, , , ,/ST_s-channel_4f_InclusiveDecays_13TeV-amcatnlo-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
ST4, Rare, 136.02, , , ,/ST_t-channel_top_4f_inclusiveDecays_13TeV-powhegV2-madspin-pythia8_TuneCUETP8M1/RunIISummer16NanoAODv5_PUMoriond17_v1-DeepTauv2p1_TauPOG-v1/USER
ST5, Rare, 80.95, , , ,/ST_t-channel_antitop_4f_inclusiveDecays_13TeV-powhegV2-madspin-pythia8_TuneCUETP8M1/RunIISummer16NanoAODv5_PUMoriond17_v1-DeepTauv2p1_TauPOG-v1/USER
EWKZ2JetsLL, Reducible, 4.321, , , ,/EWKZ2Jets_ZToLL_M-50_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
EWKWPlus2Jets, Reducible, 29.59, , , ,/EWKWPlus2Jets_WToLNu_M-50_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
EWKWMinus2Jets, Reducible, 20.35, , , ,/EWKWMinus2Jets_WToLNu_M-50_13TeV-madgraph-pythia8/alkaloge-Summer2016_nAODv5_DeepTID_v2p1-cb78e6d6915917e4b63fd5940fa9ea0f/USER
EWKZ2JetsNuNu, Reducible, 10.04, , , ,/EWKZ2Jets_ZToNuNu_13TeV-madgraph-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM
ZZ, Rare, 12.14, , , ,/ZZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_v2-DeepTauv2p1_TauPOG-v1/USER
ZZext, Rare, 12.14, , , ,/ZZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_ext1_v2-DeepTauv2p1_TauPOG-v1/USER
WZ, Rare, 23, 43, , , ,/WZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_v2-DeepTauv2p1_TauPOG-v1/USER
WZext, Rare, 23.43, , , ,/WZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_ext1_v2-DeepTauv2p1_TauPOG-v1/USER
WW, Rare, 64.3, , , ,/WW_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_v2-DeepTauv2p1_TauPOG-v1/USER
WWext, Rare, 64.3, , , ,/WW_TuneCUETP8M1_13TeV-pythia8/RunIISummer16NanoAODv5_PUMoriond17_ext1_v2-DeepTauv2p1_TauPOG-v1/USER
